Function,Gene
GO:0033030,3707
GO:1990111,5696
GO:0014889,5698
GO:1901423,5698
GO:2000116,5698
GO:0002399,3109
GO:0060133,5449
GO:0060316,2946
GO:0032229,3351
GO:0071502,3351
GO:0007208,3356
GO:0044380,3356
GO:0071886,3356
GO:0015910,5825
GO:0005865,7111
GO:0004720,4015
GO:0004102,1103
GO:0008292,1103
GO:0004466,33
GO:0042413,33
GO:0042758,33
GO:0046322,33
GO:0090181,33
GO:0001587,3358
GO:0031644,3358
GO:0043397,3358
GO:0004946,4829
GO:0031989,4829
GO:0008296,5424
GO:0045004,5424
GO:0035137,3235
GO:0021520,3236
GO:0042481,4487
GO:0051154,4487
GO:0061312,4487
GO:0090427,4487
GO:2001055,4487
GO:0070615,6594
GO:0022851,2562
GO:0019858,5594
GO:0038127,5594
GO:0008330,1843
GO:0030815,3354
GO:0030375,6257
GO:0003845,3290
GO:0070524,3290
GO:0036053,947
GO:0043199,947
GO:0061042,947
GO:0071657,947
GO:0071971,947
GO:0072254,947
GO:1900035,947
GO:0050135,952
GO:0045556,943
GO:0044752,2706
GO:0005673,2961
GO:0007354,5046
GO:0052834,3612
GO:0002882,136
GO:0010260,1490
GO:0034059,1490
GO:0060401,1490
GO:0070278,1490
GO:0060035,1969
GO:0070507,2042
GO:0097155,2042
GO:0097156,2042
GO:0050878,2048
GO:0002924,5777
GO:0033277,5777
GO:0008725,4350
GO:0043916,4350
GO:0052821,4350
GO:0052822,4350
GO:0048385,1382
GO:1901726,5927
GO:0004802,7086
GO:0005999,7086
GO:0009052,7086
GO:0046166,7086
GO:0032816,3592
GO:0042520,3592
GO:0045513,3592
GO:0051135,3592
GO:0002827,3593
GO:0032819,3593
GO:0034105,3593
GO:0042093,3593
GO:0042095,3593
GO:0042164,3593
GO:0051142,3593
GO:0070743,3593
GO:2000318,3593
GO:2000330,3593
GO:0045519,3593
GO:0050717,834
GO:0072557,834
GO:0072558,834
GO:0072559,834
GO:0097300,834
GO:0003057,4846
GO:0034618,4846
GO:0045906,4842
GO:0051612,4842
GO:1901206,4842
GO:1902307,4842
GO:1990425,4842
GO:0035425,6317
GO:0010522,5371
GO:0032938,5371
GO:1904816,5371
GO:2000779,5371
GO:0018377,4939
GO:0005174,959
GO:0003229,4082
GO:0044307,4082
GO:1900020,4082
GO:0003097,358
GO:0005223,358
GO:0015079,358
GO:0015168,358
GO:0015696,358
GO:0020003,358
GO:0021670,358
GO:0030184,358
GO:0030950,358
GO:0033326,358
GO:0035377,358
GO:0050891,358
GO:0071241,358
GO:0085018,358
GO:0020005,358
GO:0031826,2767
GO:0045634,2767
GO:0071467,2767
GO:0003842,8659
GO:0060392,64081
GO:1902235,10961
GO:0004074,645
GO:0042602,645
GO:0001016,25824
GO:0060785,25824
GO:0072541,25824
GO:2001057,25824
GO:0033981,1652
GO:0043105,2644
GO:0044549,2644
GO:0008785,10935
GO:0018171,10935
GO:0000275,513
GO:0004300,1892
GO:0004127,51727
GO:0004849,51727
GO:0009220,51727
GO:0051232,5518
GO:0051306,5518
GO:1903538,5518
GO:1900017,923
GO:0001805,2207
GO:0002292,2207
GO:0002554,2207
GO:0038094,2207
GO:1990349,4284
GO:0007144,994
GO:0050699,995
GO:0010849,10105
GO:2000276,10105
GO:1902239,624
GO:0019107,4836
GO:0006167,159
GO:0060359,159
GO:0021885,558
GO:0044228,558
GO:0051250,558
GO:2000669,558
GO:0005332,6529
GO:0015812,6529
GO:0051939,6529
GO:0003093,134
GO:0032244,134
GO:0032900,134
GO:1900453,134
GO:0001596,185
GO:0032430,185
GO:0086097,185
GO:0035371,6249
GO:0003934,2643
GO:0014916,2643
GO:0035998,2643
GO:0042559,2643
GO:0000064,6541
GO:0015181,6541
GO:0015189,6541
GO:1903352,6541
GO:1903401,6541
GO:1903826,6541
GO:0008106,218
GO:0004994,6751
GO:0038170,6751
GO:0004968,2798
GO:0032841,799
GO:0070779,4923
GO:0071545,4923
GO:0098900,4923
GO:1990123,4923
GO:0032796,11151
GO:0051126,11151
GO:0051238,6278
GO:0071624,6278
GO:0048269,4144
GO:0009917,6716
GO:0045617,3204
GO:0010720,3207
GO:0046209,1373
GO:0055081,1373
GO:0070409,1373
GO:0014804,844
GO:0042036,7072
GO:0097165,7072
GO:1904037,7072
GO:0034899,2328
GO:0005362,6524
GO:0015222,6532
GO:0019811,6532
GO:0021941,6532
GO:0032227,6532
GO:0051610,6532
GO:0045792,207
GO:0060709,207
GO:0100002,207
GO:1901976,207
GO:0019982,3561
GO:0006574,11112
GO:0004126,100913187
GO:0004126,200315
GO:0009972,100913187
GO:0009972,200315
GO:0010529,100913187
GO:0010529,200315
GO:0044356,100913187
GO:0044356,200315
GO:0047844,100913187
GO:0047844,200315
GO:0070383,100913187
GO:0070383,200315
GO:0070268,23581
GO:0050815,7529
GO:0010482,2810
GO:0031691,409
GO:0031762,409
GO:0031859,409
GO:0004370,2710
GO:0019217,2710
GO:0019563,2710
GO:0046167,2710
GO:0002023,886
GO:0004951,886
GO:0038188,886
GO:0031741,887
GO:0022037,5013
GO:0048852,5013
GO:0040019,5015
GO:2000543,5015
GO:2000821,4160
GO:0035717,1230
GO:0071791,1230
GO:0002408,1236
GO:0002885,1236
GO:0035757,1236
GO:0035758,1236
GO:0038115,1236
GO:0038116,1236
GO:0038117,1236
GO:0038121,1236
GO:0050706,1236
GO:0072610,1236
GO:0097022,1236
GO:2000522,1236
GO:2000526,1236
GO:2000547,1236
GO:0002313,1880
GO:0008655,978
GO:0045980,978
GO:0044557,6546
GO:0055013,6546
GO:0097369,6546
GO:1903575,2054
GO:0030526,1439
GO:0038043,1439
GO:0004914,1439
GO:0000098,1491
GO:0004123,1491
GO:0006534,1491
GO:0018272,1491
GO:0044524,1491
GO:0044540,1491
GO:0047982,1491
GO:0080146,1491
GO:1904831,1491
GO:0045345,4261
GO:0033211,2180
GO:0034201,2180
GO:0007028,3799
GO:0035617,3799
GO:0071920,1478
GO:0098789,1478
GO:0006226,1854
GO:0046081,1854
GO:0015420,4363
GO:0005325,215
GO:0015919,215
GO:0043890,2588
GO:0007402,4909
GO:0008052,4909
GO:0061193,4909
GO:0008732,6470
GO:0019264,6470
GO:0070905,6470
GO:1904482,6470
GO:0033885,2053
GO:0046272,2053
GO:1904938,6259
GO:0061611,4351
GO:0004997,7201
GO:0010578,104909134
GO:0010578,1394
GO:0015056,104909134
GO:0015056,1394
GO:0051458,104909134
GO:0051458,1394
GO:0030200,2817
GO:0032288,2817
GO:2001045,1495
GO:0001711,1499
GO:0001840,1499
GO:0003266,1499
GO:0003340,1499
GO:0007403,1499
GO:0010909,1499
GO:0014010,1499
GO:0030997,1499
GO:0034750,1499
GO:0035112,1499
GO:0036023,1499
GO:0044334,1499
GO:0045743,1499
GO:0045976,1499
GO:0048617,1499
GO:0060479,1499
GO:0060769,1499
GO:0060789,1499
GO:0061154,1499
GO:0061198,1499
GO:0061324,1499
GO:0061550,1499
GO:0070369,1499
GO:0070602,1499
GO:0072033,1499
GO:0072053,1499
GO:0072054,1499
GO:0072079,1499
GO:1904501,1499
GO:1904793,1499
GO:1904796,1499
GO:1990188,1499
GO:1990907,1499
GO:2000017,1499
GO:0005144,3596
GO:0032723,3596
GO:0042526,3596
GO:0071635,3596
GO:1901247,3596
GO:1901251,3596
GO:2000231,3596
GO:0072604,4843
GO:0072606,4843
GO:0001850,5245
GO:0031871,5245
GO:0045917,5245
GO:0014013,4771
GO:0035330,4771
GO:0032231,5962
GO:0034111,5962
GO:1903392,5962
GO:0004757,6697
GO:0031700,133
GO:0046879,133
GO:0060712,133
GO:0001985,148
GO:0060073,148
GO:0006769,5743
GO:0031915,5743
GO:0090271,5743
GO:0031635,4988
GO:0038047,4988
GO:0061358,4988
GO:0019218,6095
GO:0036315,6095
GO:0072539,6095
GO:0098531,6095
GO:0010840,5734
GO:0033624,5734
GO:0042466,5734
GO:0050712,5734
GO:1904336,5734
GO:1904348,5734
GO:1904364,5734
GO:1904367,5734
GO:1904466,5734
GO:1904468,5734
GO:1904471,5734
GO:1904496,5734
GO:1990785,5734
GO:2000391,5734
GO:2000420,5734
GO:0048619,3239
GO:0060602,3239
GO:0035483,1814
GO:0046717,1814
GO:0060161,1814
GO:0003940,3425
GO:0005984,3425
GO:0030209,3425
GO:0004124,102724560
GO:0004124,875
GO:0042262,102724560
GO:0042262,875
GO:0043418,102724560
GO:0043418,875
GO:0050421,102724560
GO:0050421,875
GO:0070025,102724560
GO:0070025,875
GO:1904047,102724560
GO:1904047,875
GO:0032792,4488
GO:0035583,2200
GO:0051594,2645
GO:0046327,5105
GO:0061402,5105
GO:0004133,178
GO:0004134,178
GO:0004135,178
GO:0043033,178
GO:0004346,2538
GO:0046838,2538
GO:0005826,4627
GO:0042641,4627
GO:0051295,4627
GO:0097513,4627
GO:1903919,4627
GO:0007097,4628
GO:0021592,4628
GO:0021678,4628
GO:0051695,88
GO:0004772,6646
GO:0010878,6646
GO:0042986,6646
GO:0044324,1649
GO:2000016,1649
GO:0035976,1649
GO:0033150,1538
GO:0004008,540
GO:0015677,540
GO:0043682,540
GO:0060003,540
GO:0001826,6928
GO:0039020,6928
GO:0048806,6928
GO:0060677,6928
GO:0061017,6928
GO:0061296,6928
GO:0072095,6928
GO:1900212,6928
GO:0055059,6660
GO:2000741,6660
GO:0048866,54345
GO:0060214,54345
GO:0060836,54345
GO:0060956,54345
GO:0001841,6664
GO:0003211,6664
GO:0035332,6664
GO:0061386,6664
GO:0072395,6664
GO:2001111,6664
GO:0015038,2745
GO:0080058,2745
GO:0097573,2745
GO:0070895,81931
GO:0004103,1119
GO:0004305,1119
GO:0006580,1119
GO:0006657,1119
GO:1904681,1119
GO:0030888,196
GO:0034752,196
GO:0032980,3849
GO:0003161,2702
GO:0003174,2702
GO:0003193,2702
GO:0003283,2702
GO:0003284,2702
GO:0035922,2702
GO:0055077,2702
GO:0086053,2702
GO:0086054,2702
GO:0086077,2702
GO:0098904,2702
GO:0098905,2702
GO:0098906,2702
GO:0098910,2702
GO:1900133,2702
GO:1900825,2702
GO:1990029,2702
GO:0006203,4521
GO:0034656,4521
GO:0035539,4521
GO:0036219,4521
GO:0044713,4521
GO:0044714,4521
GO:0047693,4521
GO:0051880,9361
GO:0070361,9361
GO:0070362,9361
GO:0070407,9361
GO:0070363,9361
GO:0070364,9361
GO:0001776,2322
GO:0002328,2322
GO:0003272,657
GO:0021998,657
GO:0048352,657
GO:0048368,657
GO:0048382,657
GO:0060914,657
GO:0016361,91
GO:0046545,91
GO:0048179,91
GO:1901165,91
GO:0043062,7046
GO:0001193,5438
GO:0060770,5176
GO:0032810,6720
GO:0004149,1743
GO:0033512,1743
GO:0047066,2879
GO:0045602,94
GO:0060841,94
GO:0047045,3293
GO:0047006,3294
GO:0034706,6337
GO:0045047,6727
GO:0002651,7048
GO:0002663,7048
GO:0005026,7048
GO:0060443,7048
GO:0031074,23636
GO:0044613,23636
GO:0071426,23636
GO:0004955,5468
GO:0010891,5468
GO:0045713,5468
GO:0060694,5468
GO:1901558,5468
GO:2000230,5468
GO:0045338,2222
GO:0051996,2222
GO:0010464,6935
GO:0008194,5277
GO:0009893,5277
GO:0042631,552
GO:0005640,6622
GO:0006638,6622
GO:0010517,6622
GO:0014048,6622
GO:0032769,6622
GO:0035067,6622
GO:0042775,6622
GO:0050812,6622
GO:0051585,6622
GO:0051622,6622
GO:0070495,6622
GO:1902957,6622
GO:1903284,6622
GO:1903285,6622
GO:1903421,6622
GO:1903426,6622
GO:0060961,6622
GO:0044530,27316
GO:0008274,672
GO:0009048,672
GO:0031052,672
GO:0070512,672
GO:2000620,672
GO:0016259,9775
GO:0072715,9775
GO:1904570,9775
GO:1904574,9775
GO:0008186,3508
GO:0032575,3508
GO:0019912,1026
GO:0090400,1026
GO:1904031,1026
GO:0009991,6223
GO:0005582,1306
GO:0015277,2897
GO:0006663,5322
GO:0000301,1523
GO:0021784,2668
GO:2000736,2668
GO:0002821,3572
GO:0004921,3572
GO:0005900,3572
GO:0019970,3572
GO:0038154,3572
GO:0045509,3572
GO:0070106,3572
GO:0004923,3572
GO:0004924,3572
GO:0030372,200081
GO:0038163,7066
GO:0071987,908
GO:0038164,4352
GO:0008112,4837
GO:0030760,4837
GO:0030891,7428
GO:0061428,7428
GO:0004031,131
GO:0010430,131
GO:0007387,5090
GO:0007388,5090
GO:1901194,23521
GO:0005712,4292
GO:0043060,4292
GO:0045141,4292
GO:0045950,4292
GO:0051257,4292
GO:0032407,4292
GO:0010730,6774
GO:1902728,6774
GO:1904685,6774
GO:2001171,6774
GO:0036105,5824
GO:0072663,5824
GO:1900131,5824
GO:0047860,4190
GO:0046554,4191
GO:0045062,3600
GO:1904100,3600
GO:0016507,3030
GO:0016508,3030
GO:0016509,3030
GO:0035965,3030
GO:0010621,3397
GO:0036164,3397
GO:0004985,4985
GO:0040017,4986
GO:1990708,4986
GO:0060454,4987
GO:1904059,4987
GO:0032814,3952
GO:0032817,3952
GO:0033686,3952
GO:0038108,3952
GO:0060587,3952
GO:0090335,3952
GO:0098868,3952
GO:1904651,3952
GO:2000486,3952
GO:2000491,3952
GO:0048133,2119
GO:0090571,2117
GO:0001161,604
GO:0002903,604
GO:0043380,604
GO:0048294,604
GO:0071942,1069
GO:0010519,5997
GO:0071877,5997
GO:0002741,7474
GO:0005110,7474
GO:0005115,7474
GO:0021891,7474
GO:0030825,7474
GO:0036517,7474
GO:0045836,7474
GO:0048022,7474
GO:0060029,7474
GO:0060067,7474
GO:0060340,7474
GO:0060599,7474
GO:0060760,7474
GO:0061347,7474
GO:0061348,7474
GO:0061349,7474
GO:0061350,7474
GO:0061354,7474
GO:0097325,7474
GO:1902379,7474
GO:1904862,7474
GO:1904934,7474
GO:1904955,7474
GO:2000052,7474
GO:2000825,8896
GO:0007423,6658
GO:0019782,7318
GO:0006474,8260
GO:0017198,8260
GO:0018002,8260
GO:0031415,8260
GO:1990189,8260
GO:1990190,8260
GO:0004596,8260
GO:0045030,5029
GO:0071415,5029
GO:0006591,3172
GO:0007164,3172
GO:0060398,3172
GO:1902569,3172
GO:0004131,339
GO:0090310,339
GO:0090366,339
GO:0050253,8228
GO:0004820,2617
GO:0006426,2617
GO:0015966,2617
GO:0038098,100532736
GO:0038098,4681
GO:0008518,6573
GO:0098838,6573
GO:0007206,2915
GO:0035733,3357
GO:1904015,3357
GO:0002829,729230
GO:0035705,729230
GO:0043310,729230
GO:2000439,729230
GO:2000451,729230
GO:2000464,729230
GO:0035089,5584
GO:0048194,5584
GO:0032422,2004
GO:0002309,942
GO:0002668,942
GO:0043017,942
GO:0045404,942
GO:0016860,1632
GO:0040030,434
GO:0071514,434
GO:0072308,6772
GO:1902170,6778
GO:0004971,2890
GO:0005231,2890
GO:0044308,2890
GO:0044309,2890
GO:0018636,8644
GO:0035410,8644
GO:0036130,8644
GO:0036131,8644
GO:0044259,8644
GO:0045703,8644
GO:0047020,8644
GO:0047086,8644
GO:0047115,8644
GO:0047787,8644
GO:0071384,8644
GO:1900053,8644
GO:2000224,8644
GO:0044029,5290
GO:2000270,5290
GO:2000653,5290
GO:0001030,2475
GO:0001031,2475
GO:0001032,2475
GO:0001156,2475
GO:0003179,2475
GO:0031998,2475
GO:0043610,2475
GO:0050882,2475
GO:0051534,2475
GO:0061051,2475
GO:1904000,2475
GO:1904056,2475
GO:1904197,2475
GO:1904206,2475
GO:1904213,2475
GO:0004397,3034
GO:0019065,2060
GO:0016005,836
GO:0001554,835
GO:0038155,3594
GO:0042022,3594
GO:0072536,3594
GO:0016517,3594
GO:0042019,3594
GO:0042020,3594
GO:0000961,10128
GO:0070129,10128
GO:0002625,7454
GO:2000111,1029
GO:0031587,3064
GO:0034452,3064
GO:0045505,3064
GO:0045724,3064
GO:0010814,1889
GO:0010816,1889
GO:0031302,1889
GO:0034959,1889
GO:0004489,4524
GO:0033274,4524
GO:0070829,4524
GO:0009449,6507
GO:0051938,6507
GO:0015501,6506
GO:0033229,6505
GO:0042883,6505
GO:1903712,6505
GO:0015180,6509
GO:0015193,6509
GO:0015195,6509
GO:0015808,6509
GO:0015824,6509
GO:0015826,6509
GO:0034589,6509
GO:0034590,6509
GO:0035524,6509
GO:0000235,5048
GO:0001667,5048
GO:0001675,5048
GO:0017145,5048
GO:0042249,5048
GO:0046469,5048
GO:0051081,5048
GO:0090176,5048
GO:2000574,5048
GO:0030249,118142757
GO:0030249,2978
GO:1903170,5733
GO:1904320,5733
GO:1904325,5733
GO:1904326,5733
GO:1904330,5733
GO:1904343,5733
GO:1904346,5733
GO:1990767,5733
GO:1990769,5733
GO:2000978,5733
GO:0004092,1384
GO:0006311,4436
GO:0032301,4436
GO:0045128,4436
GO:0032143,4436
GO:0047708,686
GO:0010792,5893
GO:0021986,4929
GO:0051866,4929
GO:1901984,266740
GO:1901984,4101
GO:0043366,7535
GO:0070489,7535
GO:0032928,6850
GO:0042991,6850
GO:0043313,6850
GO:0045588,6850
GO:0071226,6850
GO:0090237,6850
GO:0047280,10135
GO:0002769,3802
GO:0030109,3811
GO:0003208,2626
GO:0051891,2626
GO:0060575,2626
GO:0021759,7080
GO:0021877,7080
GO:0021892,7080
GO:0031128,7080
GO:0031013,7140
GO:0030899,7140
GO:0032972,7139
GO:0019807,443
GO:1904244,4322
GO:0009720,9619
GO:0010872,9619
GO:0034041,9619
GO:0034436,9619
GO:0034437,9619
GO:0042987,9619
GO:0055099,9619
GO:0032272,7417
GO:0004705,5599
GO:0007258,5599
GO:0035033,5599
GO:0010770,5601
GO:1990705,4288
GO:0005427,6564
GO:0015333,6564
GO:0035672,6564
GO:0044614,5905
GO:1990723,5905
GO:0072144,2828
GO:0015616,546
GO:0031933,546
GO:0035128,546
GO:0070603,546
GO:0072711,546
GO:1901581,546
GO:1901582,546
GO:1990707,546
GO:0045309,1398
GO:0070124,4528
GO:1904294,7917
GO:1904378,7917
GO:1904379,7917
GO:0031464,1027
GO:0002193,4851
GO:0003157,4851
GO:0003160,4851
GO:0003162,4851
GO:0003184,4851
GO:0003192,4851
GO:0003207,4851
GO:0003213,4851
GO:0003241,4851
GO:0003256,4851
GO:0003270,4851
GO:0007221,4851
GO:0007440,4851
GO:0009912,4851
GO:0021515,4851
GO:0060768,4851
GO:0060842,4851
GO:0060843,4851
GO:0060979,4851
GO:0072017,4851
GO:2000737,4851
GO:2000974,4851
GO:0008172,438
GO:0017096,438
GO:0030187,438
GO:0000152,79184
GO:0070537,79184
GO:0045903,6203
GO:0061162,4131
GO:0006043,10007
GO:0010768,4734
GO:0019089,4734
GO:0019871,4734
GO:0044111,4734
GO:0046824,4734
GO:0050816,4734
GO:0003143,10413
GO:0010837,10413
GO:0060487,10413
GO:1902459,10413
GO:0035305,8826
GO:0046874,23498
GO:0043686,3703
GO:1903697,5909
GO:1904425,5909
GO:1904442,5909
GO:1990792,5909
GO:0005237,2561
GO:0015055,6344
GO:0002072,220
GO:0021768,220
GO:0060166,220
GO:0031686,5028
GO:0045031,5028
GO:0045032,5028
GO:0090075,5028
GO:0022010,3400
GO:0060741,3400
GO:0061682,3400
GO:0004854,7498
GO:0004855,7498
GO:0009115,7498
GO:0016903,7498
GO:0043546,7498
GO:2001213,7498
GO:0002725,6375
GO:0035782,6375
GO:2000412,6375
GO:2000513,6375
GO:2000518,6375
GO:2000538,6375
GO:2000556,6375
GO:2000558,6375
GO:0046666,356
GO:0048388,356
GO:0005308,6535
GO:0005309,6535
GO:0015881,6535
GO:1902598,6535
GO:0097159,4543
GO:0015467,3761
GO:0007039,1358
GO:0022029,6387
GO:0015375,6536
GO:0036233,6536
GO:0061537,6536
GO:0004473,4199
GO:0016933,2743
GO:0097112,2743
GO:2001023,2557
GO:0038021,3953
GO:0060285,5991
GO:0072560,5991
GO:2000078,5991
GO:0016309,5305
GO:0021781,6657
GO:0002683,6662
GO:0003188,6662
GO:0003413,6662
GO:0003415,6662
GO:0019100,6662
GO:0035622,6662
GO:0060517,6662
GO:0060784,6662
GO:0061046,6662
GO:0061138,6662
GO:0072034,6662
GO:0072190,6662
GO:0072197,6662
GO:0072289,6662
GO:2000794,6662
GO:0021691,372
GO:0000250,4047
GO:0017109,2729
GO:0051900,2729
GO:0035226,2730
GO:0035229,2730
GO:1904009,5121
GO:0032589,3746
GO:0001543,8204
GO:0015081,7109
GO:1990071,7109
GO:0004363,2937
GO:0042922,10874
GO:0030844,10763
GO:1904424,1452
GO:0001705,3975
GO:0021871,3975
GO:0021937,3975
GO:0035846,3975
GO:0035847,3975
GO:0035849,3975
GO:0035852,3975
GO:0061205,3975
GO:0072049,3975
GO:0072050,3975
GO:0072077,3975
GO:0072224,3975
GO:0072283,3975
GO:2000744,3975
GO:0061484,4856
GO:1904057,4856
GO:1990523,4856
GO:0019442,6999
GO:0001881,819
GO:0048520,7182
GO:0044351,9261
GO:0033737,223
GO:0002881,1524
GO:1900272,1524
GO:0004751,22934
GO:0044220,3998
GO:0002369,6556
GO:0006876,6556
GO:0009279,6556
GO:0015707,6556
GO:0032623,6556
GO:0032632,6556
GO:0043091,6556
GO:0045342,6556
GO:0046915,6556
GO:0051139,6556
GO:0070574,6556
GO:0070839,6556
GO:0015086,4891
GO:0015087,4891
GO:0015093,4891
GO:0015094,4891
GO:0015099,4891
GO:0015100,4891
GO:0015639,4891
GO:0015675,4891
GO:0015676,4891
GO:0015684,4891
GO:0015692,4891
GO:0022890,4891
GO:0035444,4891
GO:0070627,4891
GO:0070826,4891
GO:1903874,4891
GO:0015085,4891
GO:0070835,4891
GO:0030824,4544
GO:0004312,2194
GO:0047117,2194
GO:0047451,2194
GO:0004661,2339
GO:0030548,2339
GO:0090044,2339
GO:0099601,2339
GO:0019840,100529261
GO:0019840,2342
GO:0034038,1725
GO:0050983,1725
GO:0046931,7203
GO:0031896,408
GO:0004043,501
GO:0008802,501
GO:0019285,501
GO:0042426,501
GO:0052829,3628
GO:0000939,1058
GO:0010389,1063
GO:0021591,1063
GO:0051310,1063
GO:0097539,1063
GO:0006616,6726
GO:0045900,6726
GO:0004105,5130
GO:0098619,6301
GO:0042360,7274
GO:0046909,7274
GO:0090212,7274
GO:0007634,3198
GO:0021599,3198
GO:0060876,3198
GO:0004572,4122
GO:1904646,837
GO:0071378,6770
GO:0019956,2833
GO:0043035,10664
GO:0001013,1050
GO:0015980,37
GO:0017099,37
GO:0030897,27072
GO:0034058,27072
GO:0035542,27072
GO:0042144,27072
GO:1902774,27072
GO:0030137,10972
GO:0035459,10972
GO:0035964,10972
GO:0048199,10972
GO:0048205,10972
GO:1902003,10972
GO:0021849,8650
GO:0030862,8650
GO:0035470,7423
GO:1901492,7424
GO:0016080,5663
GO:0021870,5663
GO:0034205,5663
GO:0050820,5663
GO:0051716,8892
GO:0046523,8892
GO:0030885,2323
GO:0009154,3094
GO:0047710,2272
GO:0010905,2931
GO:0061052,2931
GO:0071879,2931
GO:1904227,2931
GO:2000077,2931
GO:2000466,2931
GO:0010918,2932
GO:0044337,2932
GO:0071109,2932
GO:0071282,2932
GO:1900181,2932
GO:1904339,2932
GO:1990478,2932
GO:1990776,2932
GO:0097209,5650
GO:0004304,6783
GO:0047894,6783
GO:0050146,22978
GO:0001887,6414
GO:0005618,820
GO:0044140,820
GO:0015942,10588
GO:0046657,10588
GO:0003921,8833
GO:0003922,8833
GO:0070421,3980
GO:0090298,3980
GO:0005958,3981
GO:0032807,3981
GO:0051102,3981
GO:2001252,3981
GO:0060669,1028
GO:0000019,4361
GO:0032876,4361
GO:0001991,186
GO:0002033,186
GO:0002035,186
GO:0021695,186
GO:0032304,186
GO:0035566,186
GO:0035932,186
GO:0042990,186
GO:0004454,3795
GO:0002347,3176
GO:0046539,3176
GO:0009309,6799
GO:0097094,4323
GO:0004729,5498
GO:0031304,5498
GO:1990698,1374
GO:0006601,2628
GO:0015068,2628
GO:0002448,5272
GO:0033668,5272
GO:0003433,871
GO:1903920,8048
GO:0000268,5830
GO:0005052,5830
GO:0007638,2115
GO:0003358,429
GO:0003359,429
GO:0007400,429
GO:0060163,429
GO:0060165,429
GO:0060579,429
GO:0061100,429
GO:0061102,429
GO:0061103,429
GO:0061104,429
GO:0071245,1785
GO:1903358,1785
GO:1903408,1785
GO:0031365,10988
GO:0004081,318
GO:0008803,318
GO:0060212,10140
GO:0004078,3141
GO:0004079,3141
GO:0004080,3141
GO:0009305,3141
GO:0018271,3141
GO:0071110,3141
GO:0038168,9770
GO:0031056,1025
GO:1903839,1025
GO:0032429,5538
GO:0051181,5538
GO:0051186,5538
GO:1903280,477
GO:0002151,8087
GO:0048227,5878
GO:0005774,7879
GO:0007174,7879
GO:0032419,7879
GO:0061724,7879
GO:0090382,7879
GO:0052405,9367
GO:0044795,5872
GO:1902463,5872
GO:0032400,5873
GO:0036257,5873
GO:0043316,5873
GO:0097278,5873
GO:1903435,5873
GO:1990182,5873
GO:0070300,5333
GO:0033549,1845
GO:0006264,1763
GO:1902661,6597
GO:0019402,2584
GO:0061623,2584
GO:0070973,10134
GO:1904154,10134
GO:0031240,5023
GO:0008119,7172
GO:0015065,5030
GO:0010484,675
GO:0031619,675
GO:0033593,675
GO:1990426,675
GO:0008404,1573
GO:0008405,1573
GO:0071614,1573
GO:0006051,5973
GO:0019262,5973
GO:0050121,5973
GO:0009405,4204
GO:0019230,4204
GO:0031061,4204
GO:0032048,4204
GO:0050432,4204
GO:0070461,3054
GO:0004704,3654
GO:0045323,3654
GO:0006714,224
GO:0033306,224
GO:0046292,224
GO:0046577,224
GO:0050061,224
GO:0052814,224
GO:0004777,7915
GO:0006083,7915
GO:0006678,7915
GO:0006681,7915
GO:0046459,7915
GO:0010171,2719
GO:0060422,2719
GO:0072180,2719
GO:0072203,2719
GO:0033989,3295
GO:0036111,3295
GO:0036112,3295
GO:0044594,3295
GO:0035962,6356
GO:0008482,6821
GO:0042128,6821
GO:0016250,6448
GO:0046543,6777
GO:0046544,6777
GO:0070669,6777
GO:0031695,333
GO:0034702,3784
GO:0097623,3784
GO:1903817,3784
GO:0045794,1182
GO:0072320,1182
GO:1900483,6845
GO:0035643,4935
GO:1902908,4935
GO:0043555,6197
GO:0001865,660
GO:0060562,5613
GO:2000696,5613
GO:0032448,190
GO:0035258,190
GO:0050682,190
GO:0008207,6718
GO:0030573,6718
GO:0051299,4751
GO:1903126,4751
GO:1900062,6787
GO:0005863,8736
GO:0019521,5226
GO:1904591,4670
GO:1990831,4670
GO:0006408,22916
GO:0046833,22916
GO:1900363,22916
GO:0002731,3718
GO:0045221,3718
GO:0071104,3718
GO:0005289,6542
GO:0005292,6542
GO:0097626,6542
GO:0097627,6542
GO:0097638,6542
GO:0097639,6542
GO:0097640,6542
GO:0016892,10247
GO:1904012,10247
GO:1904013,10247
GO:0035795,3099
GO:0005170,1946
GO:0003421,6781
GO:1903403,6781
GO:0000271,3340
GO:0006477,3340
GO:0050119,3340
GO:0003131,8091
GO:0004677,8091
GO:0035500,8091
GO:0035501,8091
GO:0035978,8091
GO:0045869,8091
GO:2000685,8091
GO:2001033,8091
GO:2001038,8091
GO:0010157,3651
GO:0000973,4928
GO:0031080,4928
GO:0034398,4928
GO:0021555,2637
GO:0048483,2637
GO:0003166,1482
GO:0003168,1482
GO:0003221,1482
GO:0003285,1482
GO:0003342,1482
GO:0003350,1482
GO:0055005,1482
GO:0060928,1482
GO:0060929,1482
GO:0021920,10660
GO:0015137,6576
GO:0015142,6576
GO:0015746,6576
GO:0035674,6576
GO:2000324,5536
GO:0007092,5347
GO:0070194,5347
GO:0003878,47
