Drug,Gene
DB04977,1579
DB00082,1579
DB00738,1579
DB00898,1579
DB00655,1579
DB00755,1579
DB00448,1579
DB00515,1579
DB01234,1579
DB01174,1579
DB01045,1579
DB00157,1579
DB00636,1579
DB06151,1147
DB00795,1147
DB00244,1147
DB00233,1147
DB00075,915
DB09052,915
DB01023,7134
DB01244,7134
DB04513,7134
DB03944,7134
DB00831,7134
DB00922,7134
DB01375,7134
DB01373,7134
DB04395,7203
DB03461,51181
DB02325,51181
DB02831,51181
DB04137,390
DB08687,54583
DB00126,54583
DB04847,54583
DB07112,54583
DB01731,7454
DB00151,79587
DB00143,2745
DB05171,51107
DB00806,4907
DB00987,4907
DB04141,6391
DB08689,6391
DB00139,6391
DB00122,10390
DB00036,7035
DB06779,7035
DB00157,644
DB04953,10
DB01068,10
DB00250,10
DB00316,10
DB01015,10
DB00951,10
DB01392,3772
DB00093,552
DB05452,552
DB00035,552
DB00872,552
DB02638,552
DB00067,552
DB06212,552
DB00157,5959
DB00162,5959
DB04297,51564
DB06603,51564
DB00067,554
DB00035,554
DB00872,554
DB05838,554
DB05091,554
DB02638,554
DB06212,554
DB01278,10266
DB00139,8801
DB08256,2053
DB08258,2053
DB02029,2053
DB03677,2053
DB08257,2053
DB08259,2053
DB04213,2053
DB00141,8704
DB00909,770
DB00171,8647
DB00845,8647
DB01016,8647
DB00122,1103
DB00184,1103
DB00133,6301
DB03419,1806
DB02303,1806
DB01101,1806
DB02338,1806
DB03516,1806
DB03147,1806
DB00544,1806
DB03247,1806
DB03554,1806
DB03048,1806
DB05265,124056
DB00852,3725
DB05785,3725
DB00570,3725
DB01029,3725
DB01169,3725
DB06688,55
DB03577,55
DB03390,55
DB04513,7137
DB07841,5229
DB08180,5229
DB07227,5229
DB00157,4729
DB00161,7407
DB00201,5151
DB07954,5151
DB00920,5151
DB00172,5479
DB04447,5479
DB08889,5696
DB00470,1269
DB00486,1269
DB00114,113451
DB00125,113451
DB00119,9123
DB04315,2770
DB04444,2770
DB00128,2805
DB00114,2805
DB00142,2805
DB00151,2805
DB04299,2805
DB00145,206358
DB00160,206358
DB00157,9563
DB04117,1892
DB02563,1892
DB03059,1892
DB02910,1892
DB08356,5166
DB02813,3074
DB03747,3074
DB03861,3074
DB02140,1512
DB03120,1512
DB04126,1512
DB08526,1512
DB00586,5320
DB02325,5320
DB02504,5320
DB03784,5320
DB03471,5320
DB03121,5320
DB01381,5320
DB04786,5320
DB04287,5320
DB02448,5320
DB02936,5320
DB01955,5320
DB04112,5320
DB00328,5320
DB02080,5320
DB00995,25824
DB03608,25824
DB03793,25824
DB06997,4233
DB08791,4233
DB02152,4233
DB07369,4233
DB06995,4233
DB08875,4233
DB05153,4233
DB08584,4233
DB08865,4233
DB06896,4233
DB05216,4233
DB08700,4233
DB07969,4233
DB02902,6783
DB01176,6783
DB03346,6783
DB00316,6783
DB01812,6783
DB08073,208
DB07947,208
DB07812,208
DB07859,208
DB04315,5898
DB00134,23743
DB01727,3417
DB03461,3417
DB03693,1455
DB04604,1455
DB03083,1455
DB05278,1401
DB05744,1401
DB03945,1401
DB01024,54578
DB00197,54578
DB00313,54578
DB00688,54578
DB00818,54578
DB00316,54578
DB08826,54578
DB06795,765
DB00909,765
DB08846,765
DB03680,10873
DB00157,10873
DB05200,2548
DB00284,2548
DB00491,2548
DB03214,84680
DB00786,9313
DB08271,9313
DB00627,8843
DB06733,523
DB00630,523
DB01077,523
DB01133,523
DB06734,523
DB00144,23761
DB04272,6037
DB02098,6037
DB01411,6037
DB01864,7053
DB03152,7053
DB04315,7053
DB00130,7053
DB01972,7053
DB01055,6347
DB01406,6347
DB00917,5731
DB00905,5731
DB00297,5731
DB01088,5731
DB00429,5731
DB00770,5731
DB05216,5888
DB04395,5888
DB01045,28234
DB01211,28234
DB03376,2058
DB02510,2058
DB02684,2058
DB00172,2058
DB00142,2058
DB01068,706
DB01198,706
DB00231,706
DB00897,706
DB00402,706
DB00628,706
DB00962,706
DB00186,706
DB01544,706
DB01587,706
DB00829,706
DB01178,706
DB07684,5327
DB01088,5327
DB00513,5327
DB00013,5327
DB01050,5327
DB03010,51807
DB01873,51807
DB02007,2821
DB02093,2821
DB02548,2821
DB03581,2821
DB03042,2821
DB02076,2821
DB03937,2821
DB04493,2821
DB03095,2582
DB03501,2582
DB01861,2582
DB04355,2582
DB03397,2582
DB02196,2582
DB03932,3683
DB00227,3683
DB04724,3683
DB00095,3683
DB07486,3683
DB06972,3683
DB00098,3683
DB02177,3683
DB00163,23541
DB03796,23541
DB05358,59272
DB00722,59272
DB00691,59272
DB05203,59272
DB04324,23173
DB07903,23173
DB07902,23173
DB07901,23173
DB00583,6583
DB07374,4809
DB02494,4809
DB00132,6785
DB09242,11188
DB08838,11188
DB00697,11188
DB00762,116447
DB01030,116447
DB00172,55214
DB00126,55214
DB00139,55214
DB05157,6300
DB04395,6300
DB05403,6300
DB02482,6300
DB01045,213
DB00199,213
DB00493,213
DB00512,213
DB00819,358
DB03727,7389
DB04461,7389
DB00025,2158
DB05131,2158
DB00170,2158
DB05096,2912
DB00156,79896
DB00114,79896
DB08085,7068
DB02106,7068
DB05035,7068
DB00451,7068
DB03181,7068
DB03788,7068
DB00509,7068
DB03604,7068
DB05192,7068
DB01583,7068
DB00279,7068
DB03176,7068
DB07425,7068
DB11363,238
DB09063,238
DB00171,238
DB08865,238
DB01972,2766
DB00831,50632
DB00363,50632
DB00714,50632
DB05432,50632
DB05419,50632
DB01041,5004
DB00477,5004
DB00497,5004
DB00313,6330
DB00909,6330
DB04395,547
DB03909,547
DB08838,9311
DB03685,3669
DB05122,3676
DB09033,3676
DB06822,3676
DB05802,3676
DB00108,3676
DB04997,3676
DB05092,3676
DB05468,3676
DB04141,6390
DB00139,6390
DB08689,6390
DB00201,8622
DB00920,8622
DB02581,3558
DB02555,3558
DB03372,3558
DB00852,3558
DB05676,3558
DB05299,3558
DB03455,3558
DB04278,3558
DB05304,3558
DB03453,3558
DB03957,3558
DB00898,3765
DB00606,486
DB00144,55512
DB00428,6514
DB00148,1152
DB04789,275
DB00157,275
DB00116,275
DB02144,5306
DB03690,5306
DB01992,10524
DB02039,10524
DB02596,349565
DB03227,349565
DB04099,349565
DB00786,64386
DB03506,353
DB00131,353
DB00173,353
DB01632,353
DB04272,353
DB02546,10013
DB05223,10013
DB06603,10013
DB01392,3770
DB07177,22949
DB03461,22949
DB04066,22949
DB08818,960
DB00013,5055
DB00031,5055
DB08515,5691
DB00188,5691
DB09292,4311
DB02062,4311
DB02558,4311
DB02597,4311
DB06655,4311
DB00616,4311
DB05796,4311
DB08626,4311
DB00886,4311
DB02557,4311
DB08575,4311
DB01285,1594
DB01436,1594
DB00146,1594
DB00153,1594
DB00028,727
DB01257,727
DB00661,3767
DB01016,3767
DB01154,3767
DB00922,3767
DB01392,3767
DB00222,3767
DB00308,3767
DB01119,3767
DB00031,821
DB00025,821
DB08453,1537
DB07401,1537
DB07778,1537
DB04799,1537
DB07763,1537
DB07636,1537
DB04141,1537
DB08330,1537
DB08690,1537
DB00044,3973
DB00014,3973
DB00050,3973
DB00097,3973
DB00032,3973
DB06719,3973
DB03461,10327
DB00157,10327
DB02383,10327
DB00997,10327
DB00898,10327
DB00761,57468
DB00887,57468
DB01769,11315
DB04454,2628
DB00129,2628
DB02068,2628
DB02530,2628
DB00145,2628
DB04185,2628
DB00119,23539
DB00123,6545
DB00125,6545
DB00129,6545
DB00768,6271
DB00162,1592
DB00926,1592
DB00459,1592
DB01026,1592
DB06211,1800
DB01597,1800
DB00898,2893
DB05047,2893
DB00142,2893
DB04982,2893
DB00157,51478
DB07778,4519
DB08690,4519
DB04799,4519
DB07763,4519
DB08330,4519
DB07636,4519
DB04141,4519
DB08453,4519
DB07401,4519
DB02386,51056
DB08766,51056
DB07448,51056
DB03345,3956
DB04447,3956
DB04396,3956
DB00157,3293
DB00321,3736
DB00228,3736
DB01115,3736
DB01236,3736
DB00753,3736
DB01189,3736
DB01028,3736
DB06637,3736
DB08818,55576
DB02082,51762
DB04315,51762
DB01946,1760
DB00171,55902
DB00131,55902
DB00694,7155
DB08651,7155
DB04395,7155
DB00380,7155
DB06042,7155
DB00773,7155
DB05488,7155
DB00970,7155
DB05022,7155
DB04272,3704
DB00116,4548
DB00134,4548
DB00200,4548
DB00115,4548
DB00534,6557
DB00310,6557
DB00903,6557
DB00774,6557
DB00232,6557
DB02925,6557
DB01325,6557
DB00761,6557
DB00214,6557
DB01021,6557
DB00887,6557
DB00695,6557
DB04272,259307
DB03214,259307
DB03147,259307
DB04166,259307
DB04856,886
DB04867,886
DB00403,886
DB06689,2161
DB06905,5527
DB02506,5527
DB03062,4836
DB08358,7867
DB07728,7867
DB00144,949
DB00774,768
DB00909,768
DB08846,768
DB05304,768
DB00562,768
DB00999,768
DB05066,4908
DB02643,3479
DB01890,3479
DB00945,5563
DB00134,22921
DB00114,51166
DB00142,51166
DB06979,54363
DB04374,54363
DB03064,54363
DB07060,54363
DB02164,54363
DB02279,54363
DB03884,54363
DB07907,54363
DB03247,54363
DB05916,5133
DB09035,5133
DB09037,5133
DB04137,6009
DB04315,6009
DB02742,4124
DB03955,4124
DB02492,4124
DB02318,4124
DB08321,4124
DB03414,4124
DB02034,4124
DB06984,4124
DB03008,4124
DB00909,6326
DB00313,6326
DB05232,6326
DB00818,6326
DB00555,6326
DB04395,1969
DB08896,1969
DB01254,1969
DB08846,23632
DB00909,23632
DB00819,23632
DB00721,3779
DB01110,3779
DB00945,5562
DB00914,5562
DB00171,5562
DB00131,5562
DB01708,9970
DB01889,9970
DB07557,9970
DB00157,1109
DB00172,25973
DB05802,3695
DB05122,3695
DB09033,3695
DB00111,3559
DB00074,3559
DB00041,3559
DB00004,3559
DB06770,217
DB04381,217
DB00435,217
DB00536,217
DB01612,217
DB00727,217
DB00157,217
DB00822,217
DB02115,217
DB01992,8850
DB08186,8850
DB08291,8850
DB07780,3845
DB07771,3845
DB00134,27430
DB01254,2534
DB02078,2534
DB02930,5207
DB04493,5207
DB04137,5207
DB02393,5207
DB02515,5207
DB01565,5443
DB00836,5443
DB01497,5443
DB07579,325
DB07580,325
DB01651,325
DB00052,5618
DB01185,5618
DB00761,6558
DB00887,6558
DB01325,6558
DB00755,5918
DB01064,5296
DB05210,5296
DB02546,8841
DB05223,8841
DB05651,8841
DB06603,8841
DB08818,1462
DB07766,815
DB04119,815
DB04447,815
DB04368,64146
DB04310,64146
DB08784,57407
DB00563,2356
DB00142,2356
DB00293,2356
DB06813,2356
DB00156,6897
DB02783,2806
DB00114,2806
DB00142,2806
DB00128,2806
DB05013,5578
DB00163,5578
DB00675,5578
DB00144,5578
DB08846,5578
DB00122,1120
DB00119,6566
DB08838,3758
DB01124,3758
DB00414,3758
DB00839,3758
DB00217,3758
DB01382,3758
DB00222,3758
DB01392,3758
DB01016,3758
DB00350,3758
DB00143,2877
DB00415,6564
DB00713,6564
DB00417,6564
DB01053,6564
DB01212,6564
DB00493,6564
DB06901,63036
DB00594,6337
DB00384,6337
DB00126,8424
DB00139,8424
DB05157,5603
DB08690,7386
DB08453,7386
DB07401,7386
DB08330,7386
DB07763,7386
DB04141,7386
DB07636,7386
DB04799,7386
DB07778,7386
DB00295,7363
DB00712,7363
DB01050,7363
DB00318,7363
DB06741,7363
DB08907,7363
DB06292,7363
DB00130,7051
DB00171,8883
DB00313,7915
DB00139,7915
DB00534,7915
DB00157,7915
DB06603,83933
DB08325,53944
DB03909,487
DB04444,487
DB04638,487
DB07604,487
DB00541,7277
DB03010,7277
DB05147,7277
DB05281,7277
DB01873,7277
DB06772,7277
DB01179,7277
DB08235,10109
DB08236,10109
DB03158,3633
DB06772,81027
DB00309,81027
DB04940,81027
DB06042,81027
DB01229,81027
DB01394,81027
DB01873,81027
DB03010,81027
DB01248,81027
DB05147,81027
DB04660,2760
DB02261,2760
DB03633,2760
DB02325,2760
DB08231,2760
DB04604,5595
DB01169,5595
DB00605,5595
DB02733,5595
DB08515,5684
DB00188,5684
DB07401,29796
DB07778,29796
DB07636,29796
DB08690,29796
DB08330,29796
DB08453,29796
DB04141,29796
DB04799,29796
DB07763,29796
DB00071,5122
DB00030,5122
DB02527,5573
DB01790,5573
DB02315,5573
DB05798,5573
DB04594,3155
DB08437,6167
DB04805,6167
DB04602,6167
DB02494,6167
DB07374,6167
DB00640,136
DB00824,136
DB04932,136
DB00277,136
DB02028,7275
DB06637,3737
DB04894,6869
DB05421,6869
DB05072,6869
DB05790,6869
DB05466,6869
DB00673,6869
DB09048,6869
DB05418,6869
DB01221,6869
DB00091,819
DB01972,471
DB00563,471
DB00642,471
DB02309,471
DB01700,471
DB04057,471
DB03442,471
DB00116,471
DB00157,1036
DB00151,1036
DB00586,6329
DB01195,6329
DB00313,6329
DB00818,6329
DB00909,6329
DB07954,5140
DB00201,5140
DB01640,5140
DB01970,5140
DB08868,8877
DB00127,6611
DB00604,3360
DB08810,3360
DB04917,3360
DB01079,3360
DB05905,3360
DB01049,3360
DB04873,3360
DB05655,3360
DB01233,3360
DB06480,3360
DB00904,3360
DB08885,7423
DB08271,4319
DB00786,4319
DB05492,4987
DB01497,4987
DB08688,55856
DB08437,51187
DB07374,51187
DB02494,51187
DB08890,2984
DB00290,642
DB01281,942
DB06681,942
DB00098,942
DB00721,3780
DB01110,3780
DB03847,632
DB05260,632
DB00170,632
DB01022,632
DB03273,191
DB03216,191
DB03769,191
DB02325,191
DB00786,4327
DB00020,1439
DB05264,1439
DB01009,3577
DB07740,3157
DB00143,221357
DB02942,8411
DB00716,57105
DB00514,4689
DB02506,5520
DB00379,196
DB01404,196
DB01097,196
DB00499,196
DB00393,196
DB01076,196
DB04256,2911
DB00142,2911
DB00945,53632
DB00127,6303
DB04633,6303
DB00128,55157
DB07879,9759
DB08613,9759
DB06603,9759
DB08489,4316
DB00786,4316
DB08493,4316
DB08170,4316
DB07853,51765
DB00166,5447
DB01466,5447
DB03247,5447
DB00665,5447
DB00698,5447
DB00694,5447
DB03147,5447
DB03461,5447
DB00305,5447
DB00997,5447
DB00865,5447
DB08818,1463
DB02379,1463
DB04396,1463
DB00129,5009
DB03519,5009
DB04185,5009
DB02011,5009
DB00155,5009
DB08183,3716
DB04716,3716
DB08877,3716
DB08895,3716
DB06637,9312
DB00412,2182
DB00197,2182
DB00159,2182
DB01159,3777
DB00561,3777
DB09052,930
DB02116,983
DB03428,983
DB04014,983
DB02052,983
DB05037,983
DB02950,983
DB03496,983
DB05147,347733
DB07574,347733
DB00761,6560
DB00887,6560
DB01612,4881
DB00325,4881
DB01613,4881
DB00727,4881
DB04899,4881
DB00883,4881
DB05034,4881
DB07690,79631
DB02750,79631
DB04315,79631
DB03814,653509
DB04350,1118
DB02325,1118
DB04404,1118
DB03632,1118
DB03109,1118
DB03539,1118
DB00674,1146
DB02482,1022
DB03496,1022
DB00514,653361
DB03147,27034
DB01675,27034
DB03845,1841
DB03150,1841
DB04395,1841
DB03233,1841
DB03280,1841
DB01643,1841
DB03666,1841
DB03195,1841
DB02726,2026
DB03461,1429
DB00266,1429
DB06643,8600
DB00480,8600
DB06900,5652
DB00477,5005
DB01041,5005
DB00497,5005
DB00661,8911
DB04841,8911
DB00617,8911
DB00421,8911
DB00568,8911
DB01388,8911
DB00909,8911
DB02016,4047
DB03696,4047
DB01053,9376
DB01032,9376
DB00493,9376
DB01212,9376
DB04716,1613
DB07242,1613
DB07125,1613
DB00201,472
DB00642,2030
DB00197,2030
DB00898,2030
DB00150,10352
DB00151,1491
DB02328,1491
DB00114,1491
DB03928,1491
DB04217,1491
DB01262,1786
DB01035,1786
DB00928,1786
DB01099,1786
DB00421,6715
DB01216,6715
DB00367,6715
DB01126,6715
DB02035,5538
DB03796,5538
DB05066,2668
DB04355,2992
DB03435,2992
DB00055,10544
DB04327,10544
DB04077,51477
DB01840,51477
DB04516,51477
DB08617,8565
DB00135,8565
DB08371,8565
DB01766,8565
DB03978,8565
DB07205,8565
DB00145,10249
DB00627,4837
DB04894,6752
DB00104,6752
DB06663,6752
DB06791,6752
DB08183,7297
DB04716,7297
DB00145,6472
DB00114,6472
DB00116,6472
DB00139,6561
DB07340,9212
DB05169,9212
DB04703,9212
DB04137,5911
DB04315,5911
DB00145,92292
DB01972,2987
DB01966,5660
DB09078,2261
DB00039,2261
DB08901,2261
DB06589,2261
DB05014,2261
DB09079,2261
DB04326,229
DB02515,229
DB02512,229
DB00157,5161
DB00157,4712
DB00184,1142
DB00898,1142
DB00674,1142
DB00145,9152
DB08655,1387
DB00128,10165
DB00431,2743
DB00145,2743
DB00228,2743
DB00030,94121
DB00071,94121
DB02153,7001
DB04048,7001
DB04009,1528
DB06779,10855
DB01109,10855
DB07374,6147
DB02494,6147
DB08437,6147
DB04930,6323
DB01438,6323
DB01595,6323
DB00273,6323
DB05232,6323
DB00252,6323
DB01121,6323
DB04855,6323
DB00909,6323
DB00313,6323
DB00157,3283
DB01536,3283
DB01108,3283
DB05260,526
DB07347,526
DB07845,5599
DB01782,5599
DB07218,5599
DB07276,5599
DB07272,5599
DB07268,5599
DB04315,5879
DB00514,5879
DB02740,567
DB04464,567
DB00254,567
DB04877,5243
DB00171,5243
DB04881,5243
DB00778,5243
DB04905,5243
DB05239,5243
DB00199,5243
DB00845,5243
DB01211,5243
DB05449,5243
DB00171,156
DB00141,4669
DB00200,6947
DB00122,5130
DB00709,5130
DB00071,3119
DB00795,3551
DB00995,3551
DB06151,3551
DB05183,3551
DB00244,3551
DB01169,3551
DB00945,3551
DB00338,495
DB00213,495
DB01129,495
DB00448,495
DB00736,495
DB05351,495
DB08870,943
DB00898,10369
DB04491,629
DB02459,629
DB00128,445
DB00155,445
DB00125,445
DB00171,445
DB01762,2184
DB01832,2184
DB01677,2184
DB01583,7067
DB03176,7067
DB05235,7067
DB05035,7067
DB00451,7067
DB00279,7067
DB00509,7067
DB00031,7123
DB07908,5216
DB00160,6509
DB03223,1938
DB04315,1938
DB02059,1938
DB08348,1938
DB00974,5446
DB00227,5446
DB00025,5624
DB00464,5624
DB00170,5624
DB00741,1585
DB01233,1585
DB00421,1585
DB00292,1585
DB00700,1585
DB01388,1585
DB04630,1585
DB01011,1585
DB02772,51493
DB01812,6036
DB02098,6036
DB04953,9132
DB06089,9132
DB01989,7093
DB00570,51175
DB03127,6768
DB00013,6768
DB04851,9429
DB00126,64175
DB00139,64175
DB00172,64175
DB04395,3706
DB01863,3706
DB03401,3706
DB00122,9468
DB01282,5021
DB00107,5021
DB00468,2815
DB01864,382
DB08231,382
DB04315,382
DB00160,8942
DB00114,8942
DB07069,8942
DB02681,1163
DB08361,6850
DB02010,6850
DB08846,6850
DB06834,6850
DB07194,6850
DB07159,6850
DB08813,4609
DB01046,1181
DB01108,3284
DB00603,3284
DB01285,3284
DB00157,3284
DB00131,1385
DB01183,1385
DB00909,761
DB08846,761
DB00819,761
DB00157,26227
DB00142,8833
DB00130,8833
DB00142,162417
DB01349,186
DB05739,186
DB01088,5739
DB05229,5739
DB01160,5739
DB11362,5739
DB00374,5739
DB01240,5739
DB00139,8974
DB00172,8974
DB07821,7941
DB05256,7941
DB00313,6324
DB00909,6324
DB00157,4697
DB09079,2260
DB09078,2260
DB07525,2260
DB00398,2260
DB05014,2260
DB00039,2260
DB08896,2260
DB02058,2260
DB07840,2260
DB08577,2260
DB08901,2260
DB07930,51
DB03147,51
DB05407,1906
DB03507,7132
DB05036,7015
DB04937,7015
DB00495,7015
DB00421,6462
DB01016,19
DB00171,19
DB01599,19
DB04522,5967
DB03721,5967
DB08326,23205
DB00142,2744
DB00130,2744
DB01136,6401
DB03721,6401
DB06637,3747
DB06945,11096
DB03880,11096
DB06837,11096
DB03639,1725
DB07664,814
DB07676,814
DB05786,8880
DB08413,250
DB02264,3082
DB03959,3082
DB05434,3082
DB05030,3082
DB00114,5834
DB05382,4540
DB00157,4540
DB00768,6273
DB00795,38
DB00141,8703
DB01065,4544
DB00980,4544
DB05359,4544
DB09071,4544
DB06594,4544
DB03401,3708
DB00201,3708
DB04077,3708
DB02162,3094
DB03349,3094
DB02183,3094
DB01972,3094
DB00131,3094
DB02556,1392
DB01285,1392
DB02952,1392
DB00144,8527
DB06094,3315
DB00126,112398
DB04847,112398
DB02659,1349
DB04464,1349
DB01106,23620
DB05147,113457
DB05147,7278
DB03010,113457
DB03010,7278
DB01873,113457
DB01873,7278
DB08180,2339
DB08674,2339
DB07780,2339
DB07771,2339
DB06953,2339
DB07895,2339
DB07841,2339
DB04893,2339
DB07216,2339
DB08676,2339
DB07227,2339
DB00121,3141
DB00142,2894
DB00135,6898
DB00114,6898
DB00142,6898
DB00120,6898
DB00740,23657
DB00142,23657
DB06151,23657
DB00138,23657
DB00795,23657
DB05471,4791
DB05767,4791
DB01296,4791
DB05487,4791
DB05464,4791
DB00945,4791
DB05451,4791
DB05212,4791
DB05139,80310
DB05465,80310
DB02623,998
DB04315,998
DB00143,9446
DB00163,9446
DB04464,7316
DB08235,10094
DB08236,10094
DB03147,2639
DB03245,2639
DB02745,11157
DB04272,11157
DB03685,11157
DB00158,8836
DB00563,8836
DB00721,3781
DB01110,3781
DB08813,6403
DB01109,6403
DB03721,6403
DB06779,6403
DB02418,7322
DB04395,7415
DB03401,5962
DB01159,51305
DB00561,51305
DB06196,290
DB00973,290
DB03661,1514
DB07477,1514
DB00143,51022
DB00142,2900
DB08818,1404
DB01962,3055
DB04216,3055
DB06616,3055
DB01809,3055
DB03496,1024
DB00300,205
DB00718,205
DB05194,1437
DB06404,710
DB05341,710
DB04786,6261
DB00201,6261
DB01219,6261
DB06822,6387
DB00129,4947
DB07247,2152
DB00036,2152
DB08232,2152
DB07207,2152
DB07108,598
DB02587,108
DB06843,108
DB01915,39
DB01992,39
DB00157,55967
DB08888,5345
DB00048,1278
DB00142,2730
DB00151,2730
DB00185,2326
DB00582,2326
DB00675,2326
DB05294,2326
DB04871,2326
DB00501,2326
DB00157,4538
DB00117,3034
DB02624,6548
DB00594,6548
DB03276,2885
DB00061,2885
DB00142,56267
DB00114,56267
DB03740,1636
DB02032,1636
DB00584,1636
DB01348,1636
DB08836,1636
DB00519,1636
DB00886,1636
DB00178,1636
DB00722,1636
DB01180,1636
DB01340,1636
DB00542,1636
DB00790,1636
DB00616,1636
DB00881,1636
DB00691,1636
DB01197,1636
DB00492,1636
DB07652,51426
DB08237,51426
DB07435,51426
DB00142,2899
DB03754,1634
DB04941,55107
DB00139,5019
DB02731,5019
DB05798,5576
DB05475,7097
DB03963,7097
DB00045,7097
DB08809,5163
DB07403,5163
DB06777,9971
DB02545,9971
DB08220,9971
DB04315,8766
DB01864,8766
DB08818,404037
DB00548,6716
DB01216,6716
DB01126,6716
DB00421,6716
DB00755,190
DB01234,190
DB00171,269
DB06637,3742
DB00025,90411
DB05892,4803
DB01407,4803
DB00142,83733
DB07546,1459
DB00150,7453
DB01831,7453
DB04537,7453
DB03191,4143
DB00118,4143
DB03611,4143
DB00134,4143
DB02527,610
DB02315,610
DB00005,7133
DB07364,8851
DB02052,8851
DB02850,3242
DB00348,3242
DB07815,344752
DB07814,344752
DB01694,528
DB00100,2157
DB00055,2157
DB01863,57664
DB06271,3053
DB00407,3053
DB00121,64087
DB01248,4137
DB01229,4137
DB00945,6197
DB08231,3630
DB01776,3630
DB02506,5499
DB00493,9356
DB01212,9356
DB01032,9356
DB00908,9424
DB00308,9424
DB00200,25974
DB00115,25974
DB02379,6441
DB01026,1589
DB00143,3029
DB03889,3029
DB00188,5707
DB00070,7040
DB06205,7040
DB04622,25797
DB04581,25797
DB04636,25797
DB05047,627
DB00054,3674
DB00775,3674
DB04863,3674
DB05764,599
DB01854,417
DB04395,5210
DB04493,5210
DB00127,54498
DB00056,945
DB02482,6282
DB00848,251
DB01143,251
DB00626,2
DB08888,2
DB00102,2
DB00114,11212
DB00172,11212
DB00130,9333
DB05122,3691
DB04315,7052
DB00130,7052
DB03147,2671
DB00126,9963
DB00188,5693
DB08515,5693
DB08889,5693
DB00570,7283
DB00143,4257
DB00171,91
DB00083,6616
DB02383,57016
DB08772,57016
DB03461,57016
DB00145,570
DB08900,9340
DB00040,9340
DB00945,5571
DB08217,1048
DB00157,4706
DB00515,4489
DB00526,4489
DB00958,4489
DB05289,8517
DB04998,8517
DB03088,7032
DB00071,3416
DB00626,3416
DB00030,3416
DB00157,4723
DB00126,79676
DB04395,2584
DB00493,10864
DB04464,4514
DB02659,4514
DB03247,55312
DB00140,55312
DB01972,1742
DB00536,1742
DB00852,22926
DB03909,5230
DB04510,5230
DB00709,5230
DB08183,3718
DB08895,3718
DB04716,3718
DB00157,4694
DB04224,5375
DB01915,5375
DB04147,5375
DB03796,5375
DB00157,4717
DB06884,8204
DB04315,403
DB03814,403
DB04214,52
DB00173,52
DB03127,475
DB02772,475
DB07841,5876
DB07780,5876
DB04464,5876
DB01049,285242
DB00898,285242
DB00720,292
DB02761,7263
DB02325,8200
DB00909,56934
DB08235,10093
DB08236,10093
DB00030,3490
DB00071,3490
DB00020,3563
DB01717,203
DB03963,7518
DB04272,10673
DB08879,10673
DB03316,10673
DB01202,9900
DB08236,10097
DB08235,10097
DB00156,80222
DB06663,6751
DB00104,6751
DB00157,4700
DB06712,55799
DB00381,55799
DB00421,55799
DB00160,16
DB00201,5145
DB00171,1244
DB01138,1244
DB00171,369
DB08515,5686
DB00188,5686
DB04077,4668
DB06637,3745
DB00118,4144
DB00134,4144
DB06616,5605
DB08911,5605
DB04472,3965
DB06663,6753
DB00143,373156
DB04700,373156
DB00452,7852
DB06809,7852
DB05501,7852
DB00162,10901
DB03615,5034
DB00120,10667
DB00013,4811
DB00114,10993
DB00133,10993
DB00157,92483
DB01094,8435
DB08378,4625
DB01752,1787
DB00738,1787
DB04077,1787
DB00142,5198
DB00130,5198
DB02325,9588
DB03814,9588
DB07374,51121
DB08437,51121
DB02494,51121
DB00419,7357
DB05715,7357
DB09039,7357
DB02360,1511
DB04016,1511
DB00847,6750
DB05004,4886
DB08492,246
DB00188,5695
DB08515,5695
DB00130,1503
DB00157,5860
DB03814,5860
DB05232,6328
DB00909,6328
DB06218,6328
DB00313,6328
DB03226,3265
DB04315,3265
DB08751,3265
DB02210,3265
DB04137,3265
DB01244,5136
DB00201,5136
DB01023,5136
DB00622,5136
DB00201,5291
DB05241,5291
DB00153,120227
DB00169,120227
DB04141,2110
DB06713,412
DB02735,412
DB01708,6820
DB03309,6820
DB01812,6820
DB02789,6820
DB00786,4323
DB00755,9052
DB01087,3855
DB04959,3855
DB00171,90
DB08597,90
DB00130,9945
DB00157,4695
DB06775,1373
DB01094,6646
DB00973,6646
DB06151,95
DB00128,95
DB03597,5152
DB07954,5152
DB00201,5152
DB04872,6870
DB00149,9836
DB00157,4329
DB03309,2020
DB00122,5338
DB00157,6307
DB00163,284904
DB00161,5096
DB00121,5096
DB00313,6334
DB05232,6334
DB05399,7412
DB01136,7412
DB00898,7412
DB00172,112849
DB02457,8513
DB01083,8513
DB00630,5791
DB01213,847
DB08756,9475
DB08162,9475
DB00197,54575
DB00749,54575
DB00678,54575
DB00313,54575
DB00688,54575
DB00316,54575
DB00471,10800
DB00549,10800
DB01411,10800
DB00716,10800
DB00587,10800
DB06287,2475
DB00337,2475
DB05210,2475
DB04974,2475
DB00877,2475
DB01590,2475
DB05241,2475
DB00157,5160
DB03271,7166
DB00360,7166
DB05199,7166
DB00150,7166
DB08437,6135
DB07374,6135
DB02494,6135
DB05459,3593
DB02763,3593
DB05848,3593
DB05679,3593
DB00188,5689
DB08889,5689
DB08515,5689
DB01143,5167
DB00811,5167
DB07004,6285
DB05343,6285
DB04464,6285
DB01373,6285
DB00768,6285
DB06941,6285
DB00129,4942
DB02821,4942
DB00114,4942
DB02054,4942
DB01065,811
